slug	compliment	tweet_link	date
chris-matthews	nice words	https://twitter.com/realDonaldTrump/status/676557511458226177	2015-12-15T00:00:00Z
chris-matthews	I fully understand that you really get it	https://twitter.com/realDonaldTrump/status/676557511458226177	2015-12-15T00:00:00Z
golf-odyssey	Highly respected	https://twitter.com/realDonaldTrump/status/676509769562251264	2015-12-14T00:00:00Z
jacob-bornstein	highly respected	http://twitter.com/realDonaldTrump/status/676474277735059457	2015-12-14T00:00:00Z
peggy-noonan	Interesting article	https://twitter.com/realDonaldTrump/status/676018460250537984	2015-12-13T00:00:00Z
dana-white	A total winner	https://twitter.com/realDonaldTrump/status/675692032380289025	2015-12-12T00:00:00Z
dana-white	has done an amazing job	https://twitter.com/realDonaldTrump/status/675692032380289025	2015-12-12T00:00:00Z
dana-white	Just ordered his fight to watch tonight!	https://twitter.com/realDonaldTrump/status/675692032380289025	2015-12-12T00:00:00Z
dana-white	Great job last night	https://twitter.com/realDonaldTrump/status/676089401219358720	2015-12-13T00:00:00Z
dana-white	You have come a long way	https://twitter.com/realDonaldTrump/status/676089401219358720	2015-12-13T00:00:00Z
dana-white	I am proud of you	https://twitter.com/realDonaldTrump/status/676089401219358720	2015-12-13T00:00:00Z
lou-dobbs	did a fantastic interview with syndicated columnist Michelle Malkin	https://twitter.com/realDonaldTrump/status/675643039780589568	2015-12-12T00:00:00Z
lou-dobbs	fantastic show!	https://twitter.com/realDonaldTrump/status/711035814164230145	2016-03-19T00:00:00Z
lou-dobbs	Has very interesting take on Paul Ryan	https://twitter.com/realDonaldTrump/status/711035814164230145	2016-03-19T00:00:00Z
lou-dobbs	wonderful statement	https://twitter.com/realDonaldTrump/status/919012714827145216	2017-10-14T00:00:00Z
lou-dobbs	great	https://twitter.com/realDonaldTrump/status/919012714827145216	2017-10-14T00:00:00Z
iowa	great people!	https://twitter.com/realDonaldTrump/status/675539497522700288	2015-12-12T00:00:00Z
iowa	fantastic last night	https://twitter.com/realDonaldTrump/status/682186402621186049	2015-12-30T00:00:00Z
iowa	amazing	https://twitter.com/realDonaldTrump/status/686252152042336256	2016-01-10T00:00:00Z
iowa	I love the people of Iowa!	https://twitter.com/realDonaldTrump/status/686996181268983810	2016-01-12T00:00:00Z
iowa	amazing people	https://twitter.com/realDonaldTrump/status/688175313348505600	2016-01-16T00:00:00Z
iowa	Such wonderful people	https://twitter.com/realDonaldTrump/status/689838094158168064	2016-01-20T00:00:00Z
iowa	great people	https://twitter.com/realDonaldTrump/status/692018253678415873	2016-01-26T00:00:00Z
iowa	wonderful	https://twitter.com/realDonaldTrump/status/694559410488737793	2016-02-02T00:00:00Z
iowa	special people	https://twitter.com/realDonaldTrump/status/877846483021602816	2017-06-22T00:00:00Z
chuck-todd	a nice guy	https://twitter.com/realDonaldTrump/status/675300062403108864	2015-12-11T00:00:00Z
new-england-police-union	big territory, great people!	https://twitter.com/realDonaldTrump/status/675277557168779264	2015-12-11T00:00:00Z
bernard-goldberg	a nice guy	https://twitter.com/realDonaldTrump/status/675174167591985152	2015-12-11T00:00:00Z
morning-consult-poll	Respected	https://twitter.com/realDonaldTrump/status/675125408803774464	2015-12-11T00:00:00Z
franklin-graham	I have always appreciated your courage, but now more so than ever!	https://twitter.com/realDonaldTrump/status/675120752941772801	2015-12-11T00:00:00Z
franklin-graham	amazing words to me	https://twitter.com/realDonaldTrump/status/675691481575923713	2015-12-12T00:00:00Z
franklin-graham	so humbled by my time w/ you	https://twitter.com/realDonaldTrump/status/766805485466988544	2016-08-20T00:00:00Z
franklin-graham	You are in our thoughts & prayers	https://twitter.com/realDonaldTrump/status/766805485466988544	2016-08-20T00:00:00Z
don-lemon	Great interview tonight	https://twitter.com/realDonaldTrump/status/674804715591483393	2015-12-10T00:00:00Z
don-lemon	very professionally done	https://twitter.com/realDonaldTrump/status/674804715591483393	2015-12-10T00:00:00Z
crippled-america	Makes a great holiday gift	https://twitter.com/realDonaldTrump/status/674617775697055744	2015-12-09T00:00:00Z
crippled-america	makes a great holiday gift!	https://twitter.com/realDonaldTrump/status/674978395718033414	2015-12-10T00:00:00Z
graham-ledger	really fair coverage	https://twitter.com/realDonaldTrump/status/673736828982321152	2015-12-07T00:00:00Z
graham-ledger	great interview	https://twitter.com/realDonaldTrump/status/673736828982321152	2015-12-07T00:00:00Z
the-brooks-law-firm	nice words	https://twitter.com/realDonaldTrump/status/673562181955358721	2015-12-06T00:00:00Z
the-brooks-law-firm	I will make you look very smart!	https://twitter.com/realDonaldTrump/status/673562181955358721	2015-12-06T00:00:00Z
martha-maccallum	great interview with my son @EricTrump -- smart, tough & professional	https://twitter.com/realDonaldTrump/status/672826404531257344	2015-12-04T00:00:00Z
john-king	very professional reporting of the new CNN Poll	https://twitter.com/realDonaldTrump/status/672787852246319104	2015-12-04T00:00:00Z
david-chalian	very professional reporting of the new CNN Poll	https://twitter.com/realDonaldTrump/status/672787852246319104	2015-12-04T00:00:00Z
alisyn-camerota	very professional reporting of the new CNN Poll	https://twitter.com/realDonaldTrump/status/672787852246319104	2015-12-04T00:00:00Z
robert-davi	wonderful article	https://twitter.com/realDonaldTrump/status/672497550113570816	2015-12-03T00:00:00Z
jamiel-shaw	incredible on @foxandfriends this morning	https://twitter.com/realDonaldTrump/status/671709367482347521	2015-12-01T00:00:00Z
kayleigh-mcenany	great on you network today	https://twitter.com/realDonaldTrump/status/670754851203227649	2015-11-29T00:00:00Z
kayleigh-mcenany	nice words	https://twitter.com/realDonaldTrump/status/670754851203227649	2015-11-29T00:00:00Z
kayleigh-mcenany	Fantastic job on @CNN tonight	https://twitter.com/realDonaldTrump/status/686753035637370881	2016-01-12T00:00:00Z
kayleigh-mcenany	Great job on @donlemon tonight	https://twitter.com/realDonaldTrump/status/694750254378422272	2016-02-03T00:00:00Z
kayleigh-mcenany	nice words	https://twitter.com/realDonaldTrump/status/699801607177945088	2016-02-17T00:00:00Z
kayleigh-mcenany	great knowledge and style!	https://twitter.com/realDonaldTrump/status/699801607177945088	2016-02-17T00:00:00Z
brad-paisley	A really nice and talented guy	https://twitter.com/realDonaldTrump/status/669273221993222144	2015-11-24T00:00:00Z
charles-lane	He has made a very good bet!	https://twitter.com/realDonaldTrump/status/667856744677310465	2015-11-21T00:00:00Z
juan-williams	made the point far better!	https://twitter.com/realDonaldTrump/status/667719816552296449	2015-11-20T00:00:00Z
south-carolina	great place	https://twitter.com/realDonaldTrump/status/667711609922527232	2015-11-20T00:00:00Z
south-carolina	amazing	https://twitter.com/realDonaldTrump/status/667711609922527232	2015-11-20T00:00:00Z
south-carolina	Love the people of South Carolina	https://twitter.com/realDonaldTrump/status/698634582120333314	2016-02-13T00:00:00Z
south-carolina	Great people and spirit	https://twitter.com/realDonaldTrump/status/699546805143523328	2016-02-16T00:00:00Z
south-carolina	I love being in South Carolina.	https://twitter.com/realDonaldTrump/status/700280013107523584	2016-02-18T00:00:00Z
south-carolina	great State	https://twitter.com/realDonaldTrump/status/703607992424345602	2016-02-27T00:00:00Z
south-carolina	amazing people!	https://twitter.com/realDonaldTrump/status/703607992424345602	2016-02-27T00:00:00Z
south-carolina	Great State	https://twitter.com/realDonaldTrump/status/877363446530007040	2017-06-21T00:00:00Z
south-carolina	wonderful people	https://twitter.com/realDonaldTrump/status/920069869365878785	2017-10-16T00:00:00Z
south-carolina	Thank you for the beautiful welcome at Greenville-Spartanburg	https://twitter.com/realDonaldTrump/status/920069869365878785	2017-10-16T00:00:00Z
chris-cillizza	I have great respect for professionals that are willing to report so honestly & fairly	https://twitter.com/realDonaldTrump/status/667429639141371908	2015-11-19T00:00:00Z
chris-cillizza	a true person of character	https://twitter.com/realDonaldTrump/status/685854865998884864	2016-01-09T00:00:00Z
police	did a fantastic job	https://twitter.com/realDonaldTrump/status/667404966248755200	2015-11-19T00:00:00Z
police	Very brave	https://twitter.com/realDonaldTrump/status/667404966248755200	2015-11-19T00:00:00Z
police	incredible job	https://twitter.com/realDonaldTrump/status/704064261413273601	2016-02-28T00:00:00Z
police	Fantastic job	https://twitter.com/realDonaldTrump/status/736388616214220801	2016-05-28T00:00:00Z
police	amazing	https://twitter.com/realDonaldTrump/status/759185456818860032	2016-07-30T00:00:00Z
police	did a spectacular job	https://twitter.com/realDonaldTrump/status/883760134333378561	2017-07-08T00:00:00Z
police	HEROES	https://twitter.com/realDonaldTrump/status/890687451156631555	2017-07-27T00:00:00Z
police	AMERICAN HEROES!	https://twitter.com/realDonaldTrump/status/890705628716466176	2017-07-27T00:00:00Z
police	among the best this nation produces	https://twitter.com/realDonaldTrump/status/896504109670567936	2017-08-12T00:00:00Z
police	looking tough and smart!	https://twitter.com/realDonaldTrump/status/898988632551370753	2017-08-19T00:00:00Z
police	Great job	https://twitter.com/realDonaldTrump/status/898990321387925504	2017-08-19T00:00:00Z
police	always there for us	https://twitter.com/realDonaldTrump/status/941756992070307845	2017-12-15T00:00:00Z
police	God Bless you all	https://twitter.com/realDonaldTrump/status/941756992070307845	2017-12-15T00:00:00Z
police	We love our police and law enforcement	https://twitter.com/realDonaldTrump/status/947536951464333318	2017-12-31T00:00:00Z
police	God Bless them all!	https://twitter.com/realDonaldTrump/status/947536951464333318	2017-12-31T00:00:00Z
police	incredible	https://twitter.com/realDonaldTrump/status/950777029816963072	2018-01-09T00:00:00Z
police	we must support the men and women in blue!	https://twitter.com/realDonaldTrump/status/950777029816963072	2018-01-09T00:00:00Z
police	great	https://twitter.com/realDonaldTrump/status/962787355932360706	2018-02-11T00:00:00Z
trump-aberdeen	Some say greatest ever built	https://twitter.com/realDonaldTrump/status/667381813246083072	2015-11-19T00:00:00Z
trump-aberdeen	great club	https://twitter.com/realDonaldTrump/status/738576209726955524	2016-06-03T00:00:00Z
golf-monthly	great review of my Aberdeen course	https://twitter.com/realDonaldTrump/status/667381813246083072	2015-11-19T00:00:00Z
golf-monthly	prestigious	https://twitter.com/realDonaldTrump/status/667381813246083072	2015-11-19T00:00:00Z
the-daily-mail	Very nice article	https://twitter.com/realDonaldTrump/status/667055916265709568	2015-11-18T00:00:00Z
barbara-walters	great	http://twitter.com/realDonaldTrump/status/666751147756122113	2015-11-17T00:00:00Z
barbara-walters	great	https://twitter.com/realDonaldTrump/status/666753109314674695	2015-11-17T00:00:00Z
barbara-walters	legendary	https://twitter.com/realDonaldTrump/status/667455972537974790	2015-11-19T00:00:00Z
barbara-walters	legendary	https://twitter.com/realDonaldTrump/status/667725171801907201	2015-11-20T00:00:00Z
barbara-walters	legendary	https://twitter.com/realDonaldTrump/status/667814049342623744	2015-11-20T00:00:00Z
barbara-walters	legendary	https://twitter.com/realDonaldTrump/status/667862319091875841	2015-11-21T00:00:00Z
barbara-walters	legendary	https://twitter.com/realDonaldTrump/status/674338110264762369	2015-12-08T00:00:00Z
barbara-walters	great	https://twitter.com/realDonaldTrump/status/713027407742177280	2016-03-24T00:00:00Z
sarah-palin-book	a great read!	https://twitter.com/realDonaldTrump/status/666449082576187392	2015-11-17T00:00:00Z
wayne-allyn-root	highly respected	https://twitter.com/realDonaldTrump/status/666325148547551233	2015-11-16T00:00:00Z
gerard-baker	wonderful job last night as moderator of the debate	https://twitter.com/realDonaldTrump/status/664578984693354498	2015-11-11T00:00:00Z
gerard-baker	really smart and elegant	https://twitter.com/realDonaldTrump/status/664578984693354498	2015-11-11T00:00:00Z
new-hampshire	great state	https://twitter.com/realDonaldTrump/status/664481865559068672	2015-11-11T00:00:00Z
new-hampshire	Have made so many friends there	https://twitter.com/realDonaldTrump/status/664481865559068672	2015-11-11T00:00:00Z
new-hampshire	special place!	https://twitter.com/realDonaldTrump/status/664481865559068672	2015-11-11T00:00:00Z
new-hampshire	amazing people!	https://twitter.com/realDonaldTrump/status/697414064763510784	2016-02-10T00:00:00Z
fox-business-debate	Amazing evening	https://twitter.com/realDonaldTrump/status/664394692180733952	2015-11-11T00:00:00Z
fox-business-debate	moderators did an outstanding job	https://twitter.com/realDonaldTrump/status/664394692180733952	2015-11-11T00:00:00Z
greta-van-s	Great job	https://twitter.com/realDonaldTrump/status/663875531163746305	2015-11-10T00:00:00Z
greta-van-s	Nobody could have done it better!	https://twitter.com/realDonaldTrump/status/663875531163746305	2015-11-10T00:00:00Z
betsy-mccaughey	Really appreciate your comments	https://twitter.com/realDonaldTrump/status/663779118761312256	2015-11-09T00:00:00Z
eric-shawn	Nice words	https://twitter.com/realDonaldTrump/status/663480514108653568	2015-11-08T00:00:00Z
saturday-night-live	has some incredible things in store tonight	https://twitter.com/realDonaldTrump/status/663046966180474880	2015-11-07T00:00:00Z
saturday-night-live	Off to a good start!	https://twitter.com/realDonaldTrump/status/663050261431246848	2015-11-07T00:00:00Z
saturday-night-live	electricity all over the place	https://twitter.com/realDonaldTrump/status/663148211759136768	2015-11-08T00:00:00Z
saturday-night-live	Amazing evening	https://twitter.com/realDonaldTrump/status/663328941818671104	2015-11-08T00:00:00Z
saturday-night-live	So much fun	https://twitter.com/realDonaldTrump/status/663345007072530432	2015-11-08T00:00:00Z
saturday-night-live	Television ratings for @nbcsnl Saturday Night Live just came out and they were great - the best since 2011. Very few protesters!	https://twitter.com/realDonaldTrump/status/663384887521624064	2015-11-08T00:00:00Z
graham-beckel	nice words on television	https://twitter.com/realDonaldTrump/status/663045546781855748	2015-11-07T00:00:00Z
graham-beckel	Seems like a great guy and character!	https://twitter.com/realDonaldTrump/status/663045546781855748	2015-11-07T00:00:00Z
keystone-pipeline	Thousands of jobs, good for the environment, no downside!	https://twitter.com/realDonaldTrump/status/662717972981551104	2015-11-06T00:00:00Z
billy-graham	the great @BillyGraham	https://twitter.com/realDonaldTrump/status/662714441121726465	2015-11-06T00:00:00Z
billy-graham	He's done so many wonderful things	https://twitter.com/realDonaldTrump/status/662714441121726465	2015-11-06T00:00:00Z
billy-graham	fantastic family	https://twitter.com/realDonaldTrump/status/662714441121726465	2015-11-06T00:00:00Z
billy-graham	I love Billy!	https://twitter.com/realDonaldTrump/status/662714441121726465	2015-11-06T00:00:00Z
aj-delgado	the nice words and support	https://twitter.com/realDonaldTrump/status/662647206357442560	2015-11-06T00:00:00Z
aj-delgado	really enjoy listening to your ideas and thoughts	https://twitter.com/realDonaldTrump/status/662647206357442560	2015-11-06T00:00:00Z
chris-christie	solid	https://twitter.com/realDonaldTrump/status/662642742628085760	2015-11-06T00:00:00Z
chris-christie	good guy	https://twitter.com/realDonaldTrump/status/662642742628085760	2015-11-06T00:00:00Z
djt	I am the strongest on economic issues by far!	https://twitter.com/realDonaldTrump/status/662046407113732096	2015-11-04T00:00:00Z
djt	I consider my health, stamina and strength one of my greatest assets	https://twitter.com/realDonaldTrump/status/672389616998227968	2015-12-03T00:00:00Z
djt	great genes!	https://twitter.com/realDonaldTrump/status/672389616998227968	2015-12-03T00:00:00Z
djt	I have instructed my long-time doctor to issue, within two weeks, a full medical report-it will show perfection	https://twitter.com/realDonaldTrump/status/672401996826206208	2015-12-03T00:00:00Z
djt	long-shot great finish in Iowa	https://twitter.com/realDonaldTrump/status/694558166697271297	2016-02-02T00:00:00Z
djt	It is amazing how often I am right	https://twitter.com/realDonaldTrump/status/713012045214531584	2016-03-24T00:00:00Z
djt	Nobody has more respect for women than Donald Trump!	https://twitter.com/realDonaldTrump/status/713747213801938946	2016-03-26T00:00:00Z
djt	The things I am saying are correct. - far better vision than the others	https://twitter.com/realDonaldTrump/status/714093135857631232	2016-03-27T00:00:00Z
djt	Nobody beats me on National Security	https://twitter.com/realDonaldTrump/status/718530443272970240	2016-04-08T00:00:00Z
djt	nice comments, by Twitter, pundits and otherwise for my speech last night	https://twitter.com/realDonaldTrump/status/766627569110249472	2016-08-19T00:00:00Z
djt	Every on-line poll, Time Magazine, Drudge etc., has me winning the debate	https://twitter.com/realDonaldTrump/status/781111479974199296	2016-09-28T00:00:00Z
djt	Very organized process taking place as I decide on Cabinet and many other positions. I am the only one who knows who the finalists are!	https://twitter.com/realDonaldTrump/status/798721142525665280	2016-11-16T00:00:00Z
djt	I am working hard, even on Thanksgiving	https://twitter.com/realDonaldTrump/status/801805564577808385	2016-11-24T00:00:00Z
djt	I've helped pass and signed 38 Legislative Bills, mostly with no Democratic support, and gotten rid of massive amounts of regulations. Nice!	https://twitter.com/realDonaldTrump/status/878200921980891136	2017-06-23T00:00:00Z
djt	My use of social media is not Presidential - it’s MODERN DAY PRESIDENTIAL	https://twitter.com/realDonaldTrump/status/881281755017355264	2017-07-01T00:00:00Z
djt	Nobody could have done what I’ve done for #PuertoRico with so little appreciation	https://twitter.com/realDonaldTrump/status/917172144710103040	2017-10-08T00:00:00Z
djt	Very proud of my Executive Order	https://twitter.com/realDonaldTrump/status/919162619889704961	2017-10-14T00:00:00Z
djt	I also felt I would win (or I would not have run)	https://twitter.com/realDonaldTrump/status/935493619204620288	2017-11-28T00:00:00Z
djt	We have done so much in so short a period of time	https://twitter.com/realDonaldTrump/status/939120304542101505	2017-12-08T00:00:00Z
djt	So many things accomplished by the Trump Administration, perhaps more than any other President in first year	https://twitter.com/realDonaldTrump/status/944700332881440769	2017-12-23T00:00:00Z
djt	Since taking office I have been very strict on Commercial Aviation. Good news - it was just reported that there were Zero deaths in 2017, the best and safest year on record!	https://twitter.com/realDonaldTrump/status/948195478428102657	2018-01-02T00:00:00Z
djt	throughout my life, my two greatest assets have been mental stability and being, like, really smart	https://twitter.com/realDonaldTrump/status/949618475877765120	2018-01-06T00:00:00Z
djt	VERY successful businessman	https://twitter.com/realDonaldTrump/status/949618475877765120	2018-01-06T00:00:00Z
djt	top T.V. Star	https://twitter.com/realDonaldTrump/status/949618475877765120	2018-01-06T00:00:00Z
djt	President of the United States (on my first try)	https://twitter.com/realDonaldTrump/status/949619270631256064	2018-01-06T00:00:00Z
djt	not smart, but genius....and a very stable genius at that!	https://twitter.com/realDonaldTrump/status/949619270631256064	2018-01-06T00:00:00Z
brian-kilmeade	Great job	https://twitter.com/realDonaldTrump/status/661173906758352900	2015-11-02T00:00:00Z
steve-bannon	the great Steve Bannon	https://twitter.com/realDonaldTrump/status/661001709322444800	2015-11-02T00:00:00Z
steve-bannon	a tough and smart new voice	https://twitter.com/realDonaldTrump/status/898964640817983488	2017-08-19T00:00:00Z
steve-bannon	maybe even better than ever before	https://twitter.com/realDonaldTrump/status/898964640817983488	2017-08-19T00:00:00Z
howie-kurtz	terrific	https://twitter.com/realDonaldTrump/status/660998499153092608	2015-11-02T00:00:00Z
joe-trippi	nice, and true, words on #Media Buzz	https://twitter.com/realDonaldTrump/status/660998499153092608	2015-11-02T00:00:00Z
james-freeman	very nice words	https://twitter.com/realDonaldTrump/status/660583102792769536	2015-10-31T00:00:00Z
uss-wisconsin	great battleship	https://twitter.com/realDonaldTrump/status/660433250423341057	2015-10-31T00:00:00Z
mike-huckabee	Great job on @FoxNews tonight	https://twitter.com/realDonaldTrump/status/660271677788569600	2015-10-31T00:00:00Z
mike-huckabee	nice words about my children	https://twitter.com/realDonaldTrump/status/660271677788569600	2015-10-31T00:00:00Z
mike-huckabee	Class!	https://twitter.com/realDonaldTrump/status/660271677788569600	2015-10-31T00:00:00Z
mike-huckabee	solid	https://twitter.com/realDonaldTrump/status/662642742628085760	2015-11-06T00:00:00Z
mike-huckabee	good guy	https://twitter.com/realDonaldTrump/status/662642742628085760	2015-11-06T00:00:00Z
gary-player	my friend	https://twitter.com/realDonaldTrump/status/660200940973203456	2015-10-30T00:00:00Z
gary-player	a truly great Champion and Person!	https://twitter.com/realDonaldTrump/status/925916863401480192	2017-11-02T00:00:00Z
mika-brzezinski	nice words and comments on the debate!	https://twitter.com/realDonaldTrump/status/659713426848006145	2015-10-29T00:00:00Z
piers-morgan	You're great!	https://twitter.com/realDonaldTrump/status/659573618502795264	2015-10-29T00:00:00Z
cher	So nice	https://twitter.com/realDonaldTrump/status/657697318792220673	2015-10-23T00:00:00Z
chris-wallace	the best political show on television	https://twitter.com/realDonaldTrump/status/655732514259083264	2015-10-18T00:00:00Z
eric-trump	FANTASTIC on @foxandfriends	https://twitter.com/realDonaldTrump/status/654986743989600256	2015-10-16T00:00:00Z
eric-trump	He may be my son but he is a special guy!	https://twitter.com/realDonaldTrump/status/654986743989600256	2015-10-16T00:00:00Z
eric-trump	unbelievable job on #FoxNews	https://twitter.com/realDonaldTrump/status/687436400958947328	2016-01-14T00:00:00Z
eric-trump	That was better than I could do!	https://twitter.com/realDonaldTrump/status/687436400958947328	2016-01-14T00:00:00Z
eric-trump	wonderful son	https://twitter.com/realDonaldTrump/status/696665030549487616	2016-02-08T00:00:00Z
eric-trump	Incredibly proud of my son @EricTrump	https://twitter.com/realDonaldTrump/status/703715567765737472	2016-02-27T00:00:00Z
eric-trump	Great kid	https://twitter.com/realDonaldTrump/status/704284013461180416	2016-02-29T00:00:00Z
eric-trump	fantastic job	https://twitter.com/realDonaldTrump/status/746145338608713728	2016-06-24T00:00:00Z
eric-trump	great job	https://twitter.com/realDonaldTrump/status/746908869134262272	2016-06-26T00:00:00Z
eric-trump	Great job	https://twitter.com/realDonaldTrump/status/755954295728541696	2016-07-21T00:00:00Z
eric-trump	Proud of you!	https://twitter.com/realDonaldTrump/status/755954295728541696	2016-07-21T00:00:00Z
eric-trump	Great job	https://twitter.com/realDonaldTrump/status/755983654728245248	2016-07-21T00:00:00Z
eric-trump	Proud of you!	https://twitter.com/realDonaldTrump/status/755983654728245248	2016-07-21T00:00:00Z
eric-trump	soooo proud	https://twitter.com/realDonaldTrump/status/756105919470116864	2016-07-21T00:00:00Z
eric-trump	incredible	https://twitter.com/realDonaldTrump/status/756105919470116864	2016-07-21T00:00:00Z
eric-trump	Great job	https://twitter.com/realDonaldTrump/status/766629517083414528	2016-08-19T00:00:00Z
eric-trump	wonderful son	https://twitter.com/realDonaldTrump/status/812264762981675008	2016-12-23T00:00:00Z
kevin-hart	so nice!	https://twitter.com/realDonaldTrump/status/654726711964078080	2015-10-15T00:00:00Z
meet-the-press	fantastic ratings	https://twitter.com/realDonaldTrump/status/652925150942392321	2015-10-10T00:00:00Z
this-week-abc	had fantastic numbers last Sunday	https://twitter.com/realDonaldTrump/status/652924225217515520	2015-10-10T00:00:00Z
this-week-abc	Nice!	https://twitter.com/realDonaldTrump/status/652924225217515520	2015-10-10T00:00:00Z
this-week-abc	fantastic ratings	https://twitter.com/realDonaldTrump/status/652925150942392321	2015-10-10T00:00:00Z
paul-ryan	a very nice guy	https://twitter.com/realDonaldTrump/status/652838974256508929	2015-10-10T00:00:00Z
paul-ryan	Congratulations and good luck	https://twitter.com/realDonaldTrump/status/659759194262798336	2015-10-29T00:00:00Z
paul-ryan	you will do a GREAT job	https://twitter.com/realDonaldTrump/status/659759194262798336	2015-10-29T00:00:00Z
paul-ryan	great House Republican	https://twitter.com/realDonaldTrump/status/943213901625294849	2017-12-19T00:00:00Z
trump-international-hotel	tallest/most beautiful building in town	https://twitter.com/realDonaldTrump/status/652154514997252096	2015-10-08T00:00:00Z
wayne-newton	a pleasant surprise	https://twitter.com/realDonaldTrump/status/651412375250280448	2015-10-06T00:00:00Z
wayne-newton	so nice	https://twitter.com/realDonaldTrump/status/651412375250280448	2015-10-06T00:00:00Z
melania-trump	great heart	https://twitter.com/realDonaldTrump/status/650141000191606784	2015-10-03T00:00:00Z
melania-trump	smart	https://twitter.com/realDonaldTrump/status/650141000191606784	2015-10-03T00:00:00Z
melania-trump	always wanting to help people!	https://twitter.com/realDonaldTrump/status/650141000191606784	2015-10-03T00:00:00Z
melania-trump	wonderful speaker	https://twitter.com/realDonaldTrump/status/755091783013507072	2016-07-18T00:00:00Z
melania-trump	Her speech and demeanor were absolutely incredible	https://twitter.com/realDonaldTrump/status/755254384062263296	2016-07-19T00:00:00Z
melania-trump	Very proud!	https://twitter.com/realDonaldTrump/status/755254384062263296	2016-07-19T00:00:00Z
melania-trump	beautiful	https://twitter.com/realDonaldTrump/status/794259252613414915	2016-11-03T00:00:00Z
melania-trump	our incredible First Lady	https://twitter.com/realDonaldTrump/status/911700914997792769	2017-09-23T00:00:00Z
melania-trump	a truly great representative for our country!	https://twitter.com/realDonaldTrump/status/911700914997792769	2017-09-23T00:00:00Z
melania-trump	great and very hard working	https://twitter.com/realDonaldTrump/status/935493619204620288	2017-11-28T00:00:00Z
melania-trump	truly loves what she is doing	https://twitter.com/realDonaldTrump/status/935493619204620288	2017-11-28T00:00:00Z
melania-trump	Great job First Lady Melania!	https://twitter.com/realDonaldTrump/status/937136868608626689	2017-12-03T00:00:00Z
fred-trump	amazing	https://twitter.com/realDonaldTrump/status/650075854400303104	2015-10-02T00:00:00Z
fred-trump	wonderful father	https://twitter.com/realDonaldTrump/status/703611696233852929	2016-02-27T00:00:00Z
trump-mother	beautiful	https://twitter.com/realDonaldTrump/status/650075854400303104	2015-10-02T00:00:00Z
usa-today-suffolk-poll	highly respected	https://twitter.com/realDonaldTrump/status/649263405942075392	2015-09-30T00:00:00Z
larry-kudlow	Highly respected economist	https://twitter.com/realDonaldTrump/status/649235388947677184	2015-09-30T00:00:00Z
yogi-berra	a great baseball player	https://twitter.com/realDonaldTrump/status/646704669906063360	2015-09-23T00:00:00Z
yogi-berra	a great guy	https://twitter.com/realDonaldTrump/status/646704669906063360	2015-09-23T00:00:00Z
yogi-berra	Yogi will be missed	https://twitter.com/realDonaldTrump/status/646704669906063360	2015-09-23T00:00:00Z
juli-inkster	great win	https://twitter.com/realDonaldTrump/status/646683914216546304	2015-09-23T00:00:00Z
juli-inkster	what a captain, what a champion!	https://twitter.com/realDonaldTrump/status/646683914216546304	2015-09-23T00:00:00Z
mike-lupica	A wonderful and talented guy!	https://twitter.com/realDonaldTrump/status/644596892698050560	2015-09-17T00:00:00Z
cnn-debate	amazing	https://twitter.com/realDonaldTrump/status/644358678431334400	2015-09-17T00:00:00Z
cnn-debate	so much fun!	https://twitter.com/realDonaldTrump/status/644358678431334400	2015-09-17T00:00:00Z
arnold-schwarzenegger	my friend	https://twitter.com/realDonaldTrump/status/643464030749859840	2015-09-14T00:00:00Z
arnold-schwarzenegger	great	https://twitter.com/realDonaldTrump/status/643464030749859840	2015-09-14T00:00:00Z
arnold-schwarzenegger	will raise lots of $ for charity	https://twitter.com/realDonaldTrump/status/643464030749859840	2015-09-14T00:00:00Z
arnold-schwarzenegger	a nice guy	https://twitter.com/realDonaldTrump/status/643987188489699328	2015-09-16T00:00:00Z
arnold-schwarzenegger	he tried hard!	https://twitter.com/realDonaldTrump/status/827477947154063361	2017-02-03T00:00:00Z
mercedes-schlapp	kind words on television	https://twitter.com/realDonaldTrump/status/642725315777798144	2015-09-12T00:00:00Z
mercedes-schlapp	fantastic job	https://twitter.com/realDonaldTrump/status/642725315777798144	2015-09-12T00:00:00Z
mercedes-schlapp	greatly appreciated!	https://twitter.com/realDonaldTrump/status/642725315777798144	2015-09-12T00:00:00Z
jimmy-fallon	great fun!	https://twitter.com/realDonaldTrump/status/642547628807442432	2015-09-12T00:00:00Z
jimmy-fallon	wonderful	https://twitter.com/realDonaldTrump/status/686741878579064832	2016-01-12T00:00:00Z
evangelicals	great love for the evangelicals	https://twitter.com/realDonaldTrump/status/642388318139904001	2015-09-11T00:00:00Z
robert-jeffress	kind words	https://twitter.com/realDonaldTrump/status/642388318139904001	2015-09-11T00:00:00Z
robert-jeffress	great respect for you	https://twitter.com/realDonaldTrump/status/642388318139904001	2015-09-11T00:00:00Z
robert-jeffress	A wonderful man!	https://twitter.com/realDonaldTrump/status/921524504836395008	2017-10-20T00:00:00Z
laura-ingraham	strength & wonderful words	https://twitter.com/realDonaldTrump/status/641305884463861761	2015-09-08T00:00:00Z
tom-brady	my friend	https://twitter.com/realDonaldTrump/status/639480265841225729	2015-09-03T00:00:00Z
tom-brady	a total winner!	https://twitter.com/realDonaldTrump/status/639480265841225729	2015-09-03T00:00:00Z
