"insult_slugs","quotes_vec","tweet","tweet_link","date"
"the-new-york-times","Now they are worse!","The failing @nytimes was forced to apologize to its subscribers for the poor reporting it did on my election win. Now they are worse!","https://twitter.com/realDonaldTrump/status/828793887275761665",2017-02-07 00:00:00
"the-new-york-times","failing,  does major FAKE NEWS","The failing @nytimes does major FAKE NEWS China story saying ""Mr.Xi has not spoken to Mr. Trump since Nov.14."" We spoke at length yesterday!","https://twitter.com/realDonaldTrump/status/830047626414477312",2017-02-10 00:00:00
"the-new-york-times","failing","Information is being illegally given to the failing @nytimes &amp; @washingtonpost by the intelligence community (NSA and FBI?).Just like Russia","https://twitter.com/realDonaldTrump/status/831840306161123328",2017-02-15 00:00:00
"the-new-york-times","Failing","Leaking, and even illegal classified leaking, has been a big problem in Washington for years. Failing @nytimes (and others) must apologize!","https://twitter.com/realDonaldTrump/status/832197515248275456",2017-02-16 00:00:00
"the-new-york-times","FAKE NEWS","The FAKE NEWS media (failing @nytimes, @NBCNews, @ABC, @CBS, @CNN) is not my enemy, it is the enemy of the American People!","https://twitter.com/realDonaldTrump/status/832708293516632065",2017-02-17 00:00:00
"the-new-york-times","failing","The FAKE NEWS media (failing @nytimes, @NBCNews, @ABC, @CBS, @CNN) is not my enemy, it is the enemy of the American People!","https://twitter.com/realDonaldTrump/status/832708293516632065",2017-02-17 00:00:00
"the-new-york-times","the enemy of the American People!","The FAKE NEWS media (failing @nytimes, @NBCNews, @ABC, @CBS, @CNN) is not my enemy, it is the enemy of the American People!","https://twitter.com/realDonaldTrump/status/832708293516632065",2017-02-17 00:00:00
"the-new-york-times","failing","FAKE NEWS media knowingly doesn't tell the truth. A great danger to our country. The failing @nytimes has become a joke. Likewise @CNN. Sad!","https://twitter.com/realDonaldTrump/status/835325771858251776",2017-02-25 00:00:00
"the-new-york-times","has become a joke","FAKE NEWS media knowingly doesn't tell the truth. A great danger to our country. The failing @nytimes has become a joke. Likewise @CNN. Sad!","https://twitter.com/realDonaldTrump/status/835325771858251776",2017-02-25 00:00:00
"the-new-york-times","Sad!","FAKE NEWS media knowingly doesn't tell the truth. A great danger to our country. The failing @nytimes has become a joke. Likewise @CNN. Sad!","https://twitter.com/realDonaldTrump/status/835325771858251776",2017-02-25 00:00:00
"the-new-york-times","failing","For first time the failing @nytimes will take an ad (a bad one) to help save its failing reputation. Try reporting accurately &amp; fairly!","https://twitter.com/realDonaldTrump/status/835817351178301440",2017-02-26 00:00:00
"the-new-york-times","failing reputation","For first time the failing @nytimes will take an ad (a bad one) to help save its failing reputation. Try reporting accurately &amp; fairly!","https://twitter.com/realDonaldTrump/status/835817351178301440",2017-02-26 00:00:00
"the-new-york-times","failing","The failing @NYTimes would do much better if they were honest! 
 https://t.co/ATy8R3knS2","https://twitter.com/realDonaldTrump/status/846745288735887360",2017-03-28 00:00:00
"the-new-york-times","would do much better if they were honest!","The failing @NYTimes would do much better if they were honest! 
 https://t.co/ATy8R3knS2","https://twitter.com/realDonaldTrump/status/846745288735887360",2017-03-28 00:00:00
"the-new-york-times","failing","Remember when the failing @nytimes apologized to its subscribers, right after the election, because their coverage was so wrong. Now worse!","https://twitter.com/realDonaldTrump/status/847056211006631936",2017-03-29 00:00:00
"the-new-york-times","their coverage was so wrong","Remember when the failing @nytimes apologized to its subscribers, right after the election, because their coverage was so wrong. Now worse!","https://twitter.com/realDonaldTrump/status/847056211006631936",2017-03-29 00:00:00
"the-new-york-times","Now worse!","Remember when the failing @nytimes apologized to its subscribers, right after the election, because their coverage was so wrong. Now worse!","https://twitter.com/realDonaldTrump/status/847056211006631936",2017-03-29 00:00:00
"the-new-york-times","failing","The failing @nytimes has disgraced the media world. Gotten me wrong for two solid years. Change libel laws? https://t.co/QIqLgvYLLi","https://twitter.com/realDonaldTrump/status/847455180912181249",2017-03-30 00:00:00
"the-new-york-times","has disgraced the media world","The failing @nytimes has disgraced the media world. Gotten me wrong for two solid years. Change libel laws? https://t.co/QIqLgvYLLi","https://twitter.com/realDonaldTrump/status/847455180912181249",2017-03-30 00:00:00
"the-new-york-times","Gotten me wrong for two solid years","The failing @nytimes has disgraced the media world. Gotten me wrong for two solid years. Change libel laws? https://t.co/QIqLgvYLLi","https://twitter.com/realDonaldTrump/status/847455180912181249",2017-03-30 00:00:00
"the-new-york-times","Change libel laws?","The failing @nytimes has disgraced the media world. Gotten me wrong for two solid years. Change libel laws? https://t.co/QIqLgvYLLi","https://twitter.com/realDonaldTrump/status/847455180912181249",2017-03-30 00:00:00
"the-new-york-times","failing","The failing @nytimes finally gets it - ""In places where no insurance company offers plans, there will be no way for ObamaCare customers to..","https://twitter.com/realDonaldTrump/status/848203201094483972",2017-04-01 00:00:00
"the-new-york-times","Failing","Failing @nytimes, which has been calling me wrong for two years, just got caught in a big lie concerning New England Patriots visit to W.H.","https://twitter.com/realDonaldTrump/status/855055509455593472",2017-04-20 00:00:00
"the-new-york-times","has been calling me wrong for two years","Failing @nytimes, which has been calling me wrong for two years, just got caught in a big lie concerning New England Patriots visit to W.H.","https://twitter.com/realDonaldTrump/status/855055509455593472",2017-04-20 00:00:00
"the-new-york-times","just got caught in a big lie","Failing @nytimes, which has been calling me wrong for two years, just got caught in a big lie concerning New England Patriots visit to W.H.","https://twitter.com/realDonaldTrump/status/855055509455593472",2017-04-20 00:00:00
"the-new-york-times","Fake News","Sorry folks, but if I would have relied on the Fake News of CNN, NBC, ABC, CBS, washpost or nytimes, I would have had ZERO chance winning WH","https://twitter.com/realDonaldTrump/status/872064426568036353",2017-06-06 00:00:00
"the-new-york-times","Fake News","So they caught Fake News CNN cold, but what about NBC, CBS &amp; ABC? What about the failing @nytimes &amp; @washingtonpost? They are all Fake News!","http://twitter.com/realDonaldTrump/status/879682547235651584",2017-06-27 00:00:00
"the-new-york-times","failing","So they caught Fake News CNN cold, but what about NBC, CBS &amp; ABC? What about the failing @nytimes &amp; @washingtonpost? They are all Fake News!","http://twitter.com/realDonaldTrump/status/879682547235651584",2017-06-27 00:00:00
"the-new-york-times","failing","The failing @nytimes writes false story after false story about me. They don't even call to verify the facts of a story. A Fake News Joke!","http://twitter.com/realDonaldTrump/status/880015261004435456",2017-06-28 00:00:00
"the-new-york-times","writes false story after false story about me","The failing @nytimes writes false story after false story about me. They don't even call to verify the facts of a story. A Fake News Joke!","http://twitter.com/realDonaldTrump/status/880015261004435456",2017-06-28 00:00:00
"the-new-york-times","don't even call to verify the facts of a story","The failing @nytimes writes false story after false story about me. They don't even call to verify the facts of a story. A Fake News Joke!","http://twitter.com/realDonaldTrump/status/880015261004435456",2017-06-28 00:00:00
"the-new-york-times","A Fake News Joke!","The failing @nytimes writes false story after false story about me. They don't even call to verify the facts of a story. A Fake News Joke!","http://twitter.com/realDonaldTrump/status/880015261004435456",2017-06-28 00:00:00
"the-new-york-times","Failing","The Failing New York Times foiled U.S. attempt to kill the single most wanted terrorist,Al-Baghdadi.Their sick agenda over National Security","http://twitter.com/realDonaldTrump/status/888711488717934592",2017-07-22 00:00:00
"the-new-york-times","sick agenda","The Failing New York Times foiled U.S. attempt to kill the single most wanted terrorist,Al-Baghdadi.Their sick agenda over National Security","http://twitter.com/realDonaldTrump/status/888711488717934592",2017-07-22 00:00:00
"the-new-york-times","Failing","It's hard to read the Failing New York Times or the Amazon Washington Post because every story/opinion, even if should be positive, is bad!","http://twitter.com/realDonaldTrump/status/889273320574783489",2017-07-23 00:00:00
"the-new-york-times","every story/opinion, even if should be positive, is bad!","It's hard to read the Failing New York Times or the Amazon Washington Post because every story/opinion, even if should be positive, is bad!","http://twitter.com/realDonaldTrump/status/889273320574783489",2017-07-23 00:00:00
"the-new-york-times","Failing","Wow, the Failing @nytimes said about @foxandfriends ""....the most powerful T.V. show in America.""","https://twitter.com/realDonaldTrump/status/890524387773997056",2017-07-27 00:00:00
"the-new-york-times","failing","The failing @nytimes, which has made every wrong prediction about me including my big election win (apologized), is totally inept!","https://twitter.com/realDonaldTrump/status/894508048844279809",2017-08-07 00:00:00
"the-new-york-times","made every wrong prediction about me including my big election win","The failing @nytimes, which has made every wrong prediction about me including my big election win (apologized), is totally inept!","https://twitter.com/realDonaldTrump/status/894508048844279809",2017-08-07 00:00:00
"the-new-york-times","totally inept!","The failing @nytimes, which has made every wrong prediction about me including my big election win (apologized), is totally inept!","https://twitter.com/realDonaldTrump/status/894508048844279809",2017-08-07 00:00:00
"the-new-york-times","Fake News","Hard to believe that with 24/7 #Fake News on CNN, ABC, NBC, CBS, NYTIMES &amp; WAPO, the Trump base is getting stronger!","https://twitter.com/realDonaldTrump/status/894518002795900928",2017-08-07 00:00:00
"the-new-york-times","failing","How much longer will the failing nytimes, with its big losses and massive unfunded liability (and non-existent sources), remain in business?","https://twitter.com/realDonaldTrump/status/894659355324424192",2017-08-07 00:00:00
"the-new-york-times","big losses","How much longer will the failing nytimes, with its big losses and massive unfunded liability (and non-existent sources), remain in business?","https://twitter.com/realDonaldTrump/status/894659355324424192",2017-08-07 00:00:00
"the-new-york-times","massive unfunded liability","How much longer will the failing nytimes, with its big losses and massive unfunded liability (and non-existent sources), remain in business?","https://twitter.com/realDonaldTrump/status/894659355324424192",2017-08-07 00:00:00
"the-new-york-times","non-existent sources","How much longer will the failing nytimes, with its big losses and massive unfunded liability (and non-existent sources), remain in business?","https://twitter.com/realDonaldTrump/status/894659355324424192",2017-08-07 00:00:00
"the-new-york-times","Failing","E-mails show that the AmazonWashingtonPost and the FailingNewYorkTimes were reluctant to cover the Clinton/Lynch secret meeting in plane.","https://twitter.com/realDonaldTrump/status/894981661926068228",2017-08-08 00:00:00
"the-new-york-times","anti-Trump","Facebook was always anti-Trump.The Networks were always anti-Trump hence,Fake News, @nytimes(apologized) &amp; @WaPo were anti-Trump. Collusion?","https://twitter.com/realDonaldTrump/status/913034591879024640",2017-09-27 00:00:00
"the-new-york-times","Collusion?","Facebook was always anti-Trump.The Networks were always anti-Trump hence,Fake News, @nytimes(apologized) &amp; @WaPo were anti-Trump. Collusion?","https://twitter.com/realDonaldTrump/status/913034591879024640",2017-09-27 00:00:00
"the-new-york-times","Fake News","Facebook was always anti-Trump.The Networks were always anti-Trump hence,Fake News, @nytimes(apologized) &amp; @WaPo were anti-Trump. Collusion?","https://twitter.com/realDonaldTrump/status/913034591879024640",2017-09-27 00:00:00
"the-new-york-times","Failing","The Failing @nytimes set Liddle' Bob Corker up by recording his conversation. Was made to sound a fool, and that's what I am dealing with!","https://twitter.com/realDonaldTrump/status/917734186848579584",2017-10-10 00:00:00
"the-new-york-times","Failing","The Failing @nytimes, in a story by Peter Baker, should have mentioned the rapid terminations by me of TPP &amp; The Paris Accord &amp; the fast....","https://twitter.com/realDonaldTrump/status/919554724512387072",2017-10-15 00:00:00
"the-new-york-times","failing","The failing @nytimes hates the fact that I have developed a great relationship with World leaders like Xi Jinping, President of China.....","https://twitter.com/realDonaldTrump/status/930836707095863296",2017-11-15 00:00:00
"the-new-york-times","hates the fact that I have developed a great relationship with World leaders like Xi Jinping","The failing @nytimes hates the fact that I have developed a great relationship with World leaders like Xi Jinping, President of China.....","https://twitter.com/realDonaldTrump/status/930836707095863296",2017-11-15 00:00:00
"the-new-york-times","naive (or dumb)","It is actually hard to believe how naive (or dumb) the Failing @nytimes is when it comes to foreign policy...weak and ineffective!","https://twitter.com/realDonaldTrump/status/930840960346611712",2017-11-15 00:00:00
"the-new-york-times","Failing","It is actually hard to believe how naive (or dumb) the Failing @nytimes is when it comes to foreign policy...weak and ineffective!","https://twitter.com/realDonaldTrump/status/930840960346611712",2017-11-15 00:00:00
"the-new-york-times","weak and ineffective!","It is actually hard to believe how naive (or dumb) the Failing @nytimes is when it comes to foreign policy...weak and ineffective!","https://twitter.com/realDonaldTrump/status/930840960346611712",2017-11-15 00:00:00
"the-new-york-times","Failing","The Failing @nytimes, the pipe organ for the Democrat Party, has become a virtual lobbyist for them with regard to our massive Tax Cut Bill. They are wrong so often that now I know we have a winner!","https://twitter.com/realDonaldTrump/status/936203511037136897",2017-11-30 00:00:00
"the-new-york-times","the pipe organ for the Democrat Party","The Failing @nytimes, the pipe organ for the Democrat Party, has become a virtual lobbyist for them with regard to our massive Tax Cut Bill. They are wrong so often that now I know we have a winner!","https://twitter.com/realDonaldTrump/status/936203511037136897",2017-11-30 00:00:00
"the-new-york-times","a virtual lobbyist","The Failing @nytimes, the pipe organ for the Democrat Party, has become a virtual lobbyist for them with regard to our massive Tax Cut Bill. They are wrong so often that now I know we have a winner!","https://twitter.com/realDonaldTrump/status/936203511037136897",2017-11-30 00:00:00
"the-new-york-times","wrong so often","The Failing @nytimes, the pipe organ for the Democrat Party, has become a virtual lobbyist for them with regard to our massive Tax Cut Bill. They are wrong so often that now I know we have a winner!","https://twitter.com/realDonaldTrump/status/936203511037136897",2017-11-30 00:00:00
"the-new-york-times","has totally gone against the Social Media Guidelines that they installed","The Failing @nytimes has totally gone against the Social Media Guidelines that they installed to preserve some credibility after many of their biased reporters went Rogue! @foxandfriends","https://twitter.com/realDonaldTrump/status/936206961728786432",2017-11-30 00:00:00
"the-new-york-times","many of their biased reporters went Rogue!","The Failing @nytimes has totally gone against the Social Media Guidelines that they installed to preserve some credibility after many of their biased reporters went Rogue! @foxandfriends","https://twitter.com/realDonaldTrump/status/936206961728786432",2017-11-30 00:00:00
"the-new-york-times","Another false story","Another false story, this time in the Failing @nytimes, that I watch 4-8 hours of television a day - Wrong! Also, I seldom, if ever, watch CNN or MSNBC, both of which I consider Fake News. I never watch Don Lemon, who I once called the “dumbest man on television!” Bad Reporting.","https://twitter.com/realDonaldTrump/status/940223974985871360",2017-12-11 00:00:00
"the-new-york-times","Failing","Another false story, this time in the Failing @nytimes, that I watch 4-8 hours of television a day - Wrong! Also, I seldom, if ever, watch CNN or MSNBC, both of which I consider Fake News. I never watch Don Lemon, who I once called the “dumbest man on television!” Bad Reporting.","https://twitter.com/realDonaldTrump/status/940223974985871360",2017-12-11 00:00:00
"the-new-york-times","Wrong!","Another false story, this time in the Failing @nytimes, that I watch 4-8 hours of television a day - Wrong! Also, I seldom, if ever, watch CNN or MSNBC, both of which I consider Fake News. I never watch Don Lemon, who I once called the “dumbest man on television!” Bad Reporting.","https://twitter.com/realDonaldTrump/status/940223974985871360",2017-12-11 00:00:00
"the-new-york-times","Bad Reporting","Another false story, this time in the Failing @nytimes, that I watch 4-8 hours of television a day - Wrong! Also, I seldom, if ever, watch CNN or MSNBC, both of which I consider Fake News. I never watch Don Lemon, who I once called the “dumbest man on television!” Bad Reporting.","https://twitter.com/realDonaldTrump/status/940223974985871360",2017-12-11 00:00:00
"the-new-york-times","Failing","The Failing New York Times has a new publisher, A.G. Sulzberger. Congratulations! Here is a last chance for the Timâ€¦ https://t.co/iTRZfE0joC","http://twitter.com/realDonaldTrump/status/948202173049049088",2018-01-02 00:00:00
"the-new-york-times","phony and non-existent ‘sources’","....impartial journalists of a much higher standard, lose all of your phony and non-existent â€œsources,â€ and treat tâ€¦ https://t.co/4IQrWqQMXh","http://twitter.com/realDonaldTrump/status/948205689683562496",2018-01-02 00:00:00
"the-new-york-times","Failing","The Failing New York Times purposely wrote a false story stating that I am unhappy with my legal team on the Russia case and am going to add another lawyer to help out. Wrong. I am VERY happy with my lawyers, John Dowd, Ty Cobb and Jay Sekulow. They are doing a great job and.....","https://twitter.com/realDonaldTrump/status/972829763067883523",2018-03-11 00:00:00
"the-new-york-times","purposely wrote a false story","The Failing New York Times purposely wrote a false story stating that I am unhappy with my legal team on the Russia case and am going to add another lawyer to help out. Wrong. I am VERY happy with my lawyers, John Dowd, Ty Cobb and Jay Sekulow. They are doing a great job and.....","https://twitter.com/realDonaldTrump/status/972829763067883523",2018-03-11 00:00:00
"the-new-york-times","Failing N.Y. Times","While we are on the subject, it is reported that the U.S. Post Office will lose $1.50 on average for each package it delivers for Amazon. That amounts to Billions of Dollars. The Failing N.Y. Times reports that â€œthe size of the companyâ€™s lobbying staff has ballooned,â€ and that...","https://twitter.com/realDonaldTrump/status/980063581592047617",2018-03-31 00:00:00
"the-new-york-times","Failing","The Failing New York Times wrote another phony story. It was political pundit Doug Schoen, not a Ukrainian businessman, who asked me to do a short speech by phone (Skype), hosted by Doug, in Ukraine. I was very positive about Ukraine-another negative to the Fake Russia C story!","https://twitter.com/realDonaldTrump/status/984015782521835521",2018-04-11 00:00:00
"the-new-york-times","wrote another phony story","The Failing New York Times wrote another phony story. It was political pundit Doug Schoen, not a Ukrainian businessman, who asked me to do a short speech by phone (Skype), hosted by Doug, in Ukraine. I was very positive about Ukraine-another negative to the Fake Russia C story!","https://twitter.com/realDonaldTrump/status/984015782521835521",2018-04-11 00:00:00
"the-new-york-times","the Failing New York Times","If I wanted to fire Robert Mueller in December, as reported by the Failing New York Times, I would have fired him. Just more Fake News from a biased newspaper!","https://twitter.com/realDonaldTrump/status/984371491277099010",2018-04-12 00:00:00
"the-new-york-times","Fake News","If I wanted to fire Robert Mueller in December, as reported by the Failing New York Times, I would have fired him. Just more Fake News from a biased newspaper!","https://twitter.com/realDonaldTrump/status/984371491277099010",2018-04-12 00:00:00
"the-new-york-times","a biased newspaper!","If I wanted to fire Robert Mueller in December, as reported by the Failing New York Times, I would have fired him. Just more Fake News from a biased newspaper!","https://twitter.com/realDonaldTrump/status/984371491277099010",2018-04-12 00:00:00
"the-new-york-times","non-existent ‘sources’","....non-existent â€œsourcesâ€ and a drunk/drugged up loser who hates Michael, a fine person with a wonderful family. Michael is a businessman for his own account/lawyer who I have always liked &amp; respected. Most people will flip if the Government lets them out of trouble, even if....","https://twitter.com/realDonaldTrump/status/987679850545778689",2018-04-21 00:00:00
"james-robart","so-called judge","The opinion of this so-called judge, which essentially takes law-enforcement away from our country, is ridiculous and will be overturned!","https://twitter.com/realDonaldTrump/status/827867311054974976",2017-02-04 00:00:00
"james-robart","ridiculous","The opinion of this so-called judge, which essentially takes law-enforcement away from our country, is ridiculous and will be overturned!","https://twitter.com/realDonaldTrump/status/827867311054974976",2017-02-04 00:00:00
"james-robart","will be overturned!","The opinion of this so-called judge, which essentially takes law-enforcement away from our country, is ridiculous and will be overturned!","https://twitter.com/realDonaldTrump/status/827867311054974976",2017-02-04 00:00:00
"james-robart","What is our country coming to when a judge can halt a Homeland Security travel ban and anyone, even with bad intentions, can come into U.S.?","What is our country coming to when a judge can halt a Homeland Security travel ban and anyone, even with bad intentions, can come into U.S.?","https://twitter.com/realDonaldTrump/status/827981079042805761",2017-02-04 00:00:00
"james-robart","opens up our country to potential terrorists and others that do not have our best interests at heart","The judge opens up our country to potential terrorists and others that do not have our best interests at heart. Bad people are very happy!","https://twitter.com/realDonaldTrump/status/828042506851934209",2017-02-05 00:00:00
"james-robart","put our country in such peril","Just cannot believe a judge would put our country in such peril. If something happens blame him and court system. People pouring in. Bad!","https://twitter.com/realDonaldTrump/status/828342202174668800",2017-02-05 00:00:00
"james-robart","If something happens blame him","Just cannot believe a judge would put our country in such peril. If something happens blame him and court system. People pouring in. Bad!","https://twitter.com/realDonaldTrump/status/828342202174668800",2017-02-05 00:00:00
"james-robart","Bad!","Just cannot believe a judge would put our country in such peril. If something happens blame him and court system. People pouring in. Bad!","https://twitter.com/realDonaldTrump/status/828342202174668800",2017-02-05 00:00:00
"the-media","lied","Thank you to Prime Minister of Australia for telling the truth about our very civil conversation that FAKE NEWS media lied about. Very nice!","https://twitter.com/realDonaldTrump/status/827480386120929280",2017-02-03 00:00:00
"the-media","FAKE NEWS","I call my own shots, largely based on an accumulation of data, and everyone knows it. Some FAKE NEWS media, in order to marginalize, lies!","https://twitter.com/realDonaldTrump/status/828575949268606977",2017-02-06 00:00:00
"the-media","lies!","I call my own shots, largely based on an accumulation of data, and everyone knows it. Some FAKE NEWS media, in order to marginalize, lies!","https://twitter.com/realDonaldTrump/status/828575949268606977",2017-02-06 00:00:00
"the-media","FAKE NEWS,  Very dishonest!","Just leaving Florida. Big crowds of enthusiastic supporters lining the road that the FAKE NEWS media refuses to mention. Very dishonest!","https://twitter.com/realDonaldTrump/status/830904083519242241",2017-02-12 00:00:00
"the-media","fake news","The fake news media is going crazy with their conspiracy theories and blind hatred. @MSNBC &amp; @CNN are unwatchable. @foxandfriends is great!","https://twitter.com/realDonaldTrump/status/831830548565852160",2017-02-15 00:00:00
"the-media","going crazy with their conspiracy theories and blind hatred","The fake news media is going crazy with their conspiracy theories and blind hatred. @MSNBC &amp; @CNN are unwatchable. @foxandfriends is great!","https://twitter.com/realDonaldTrump/status/831830548565852160",2017-02-15 00:00:00
"the-media","FAKE NEWS","FAKE NEWS media, which makes up stories and ""sources,"" is far more effective than the discredited Democrats - but they are fading fast!","https://twitter.com/realDonaldTrump/status/832230758299340800",2017-02-16 00:00:00
"the-media","makes up stories and 'sources,'","FAKE NEWS media, which makes up stories and ""sources,"" is far more effective than the discredited Democrats - but they are fading fast!","https://twitter.com/realDonaldTrump/status/832230758299340800",2017-02-16 00:00:00
"the-media","fading fast!","FAKE NEWS media, which makes up stories and ""sources,"" is far more effective than the discredited Democrats - but they are fading fast!","https://twitter.com/realDonaldTrump/status/832230758299340800",2017-02-16 00:00:00
"the-media","Fake","Thank you for all of the nice statements on the Press Conference yesterday. Rush Limbaugh said one of greatest ever. Fake media not happy!","https://twitter.com/realDonaldTrump/status/832555987299082242",2017-02-17 00:00:00
"the-media","FAKE NEWS","The FAKE NEWS media (failing @nytimes, @NBCNews, @ABC, @CBS, @CNN) is not my enemy, it is the enemy of the American People!","https://twitter.com/realDonaldTrump/status/832708293516632065",2017-02-17 00:00:00
"the-media","the enemy of the American People!","The FAKE NEWS media (failing @nytimes, @NBCNews, @ABC, @CBS, @CNN) is not my enemy, it is the enemy of the American People!","https://twitter.com/realDonaldTrump/status/832708293516632065",2017-02-17 00:00:00
"the-media","FAKE","""One of the most effective press conferences I've ever seen!"" says Rush Limbaugh. Many agree.Yet FAKE MEDIA calls it differently! Dishonest","https://twitter.com/realDonaldTrump/status/832730328108134402",2017-02-17 00:00:00
"the-media","Dishonest","""One of the most effective press conferences I've ever seen!"" says Rush Limbaugh. Many agree.Yet FAKE MEDIA calls it differently! Dishonest","https://twitter.com/realDonaldTrump/status/832730328108134402",2017-02-17 00:00:00
"the-media","fake news","Don't believe the main stream (fake news) media.The White House is running VERY WELL. I inherited a MESS and am in the process of fixing it.","https://twitter.com/realDonaldTrump/status/832945737625387008",2017-02-18 00:00:00
"the-media","FAKE NEWS","Give the public a break - The FAKE NEWS media is trying to say that large scale immigration in Sweden is working out just beautifully. NOT!","https://twitter.com/realDonaldTrump/status/833681539997253636",2017-02-20 00:00:00
"the-media","FAKE NEWS","FAKE NEWS media knowingly doesn't tell the truth. A great danger to our country. The failing @nytimes has become a joke. Likewise @CNN. Sad!","https://twitter.com/realDonaldTrump/status/835325771858251776",2017-02-25 00:00:00
"the-media","knowingly doesn't tell the truth","FAKE NEWS media knowingly doesn't tell the truth. A great danger to our country. The failing @nytimes has become a joke. Likewise @CNN. Sad!","https://twitter.com/realDonaldTrump/status/835325771858251776",2017-02-25 00:00:00
"the-media","A great danger to our country","FAKE NEWS media knowingly doesn't tell the truth. A great danger to our country. The failing @nytimes has become a joke. Likewise @CNN. Sad!","https://twitter.com/realDonaldTrump/status/835325771858251776",2017-02-25 00:00:00
"the-media","Sad!","FAKE NEWS media knowingly doesn't tell the truth. A great danger to our country. The failing @nytimes has become a joke. Likewise @CNN. Sad!","https://twitter.com/realDonaldTrump/status/835325771858251776",2017-02-25 00:00:00
"the-media","Russia talk is FAKE NEWS put out by the Dems, and played up by the media","Russia talk is FAKE NEWS put out by the Dems, and played up by the media, in order to mask the big election defeat and the illegal leaks!","https://twitter.com/realDonaldTrump/status/835916511944523777",2017-02-26 00:00:00
"the-media","FAKE NEWS","Don't let the FAKE NEWS tell you that there is big infighting in the Trump Admin. We are getting along great, and getting major things done!","https://twitter.com/realDonaldTrump/status/839116941956640768",2017-03-07 00:00:00
"the-media","rude","It is amazing how rude much of the media is to my very hard working representatives. Be nice, you will do much better!","https://twitter.com/realDonaldTrump/status/841270741060464648",2017-03-13 00:00:00
"the-media","FAKE NEWS","Despite what you have heard from the FAKE NEWS, I had a GREAT meeting with German Chancellor Angela Merkel. Nevertheless, Germany owes.....","https://twitter.com/realDonaldTrump/status/843088518339612673",2017-03-18 00:00:00
"the-media","Fake News","Why doesn't Fake News talk about Podesta ties to Russia as covered by @FoxNews or money from Russia to Clinton - sale of Uranium?","https://twitter.com/realDonaldTrump/status/846854703183020032",2017-03-28 00:00:00
"the-media","vicious","If the people of our great country could only see how viciously and inaccurately my administration is covered by certain media!","https://twitter.com/realDonaldTrump/status/847061031293779969",2017-03-29 00:00:00
"the-media","inaccurate","If the people of our great country could only see how viciously and inaccurately my administration is covered by certain media!","https://twitter.com/realDonaldTrump/status/847061031293779969",2017-03-29 00:00:00
"the-media","Fake News","It is the same Fake News Media that said there is ""no path to victory for Trump"" that is now pushing the phony Russia story. A total scam!","https://twitter.com/realDonaldTrump/status/848158641056362496",2017-04-01 00:00:00
"the-media","now pushing the phony Russia story","It is the same Fake News Media that said there is ""no path to victory for Trump"" that is now pushing the phony Russia story. A total scam!","https://twitter.com/realDonaldTrump/status/848158641056362496",2017-04-01 00:00:00
"the-media","Fake News","Anybody (especially Fake News media) who thinks that Repeal &amp; Replace of ObamaCare is dead does not know the love and strength in R Party!","https://twitter.com/realDonaldTrump/status/848519587675201538",2017-04-02 00:00:00
"the-media","BAD!","The recent Kansas election (Congress) was a really big media event, until the Republicans won. Now they play the same game with Georgia-BAD!","https://twitter.com/realDonaldTrump/status/853771244579282944",2017-04-17 00:00:00
"the-media","Fake Media (not Real Media)","The Fake Media (not Real Media) has gotten even worse since the election. Every story is badly slanted. We have to hold them to the truth!","https://twitter.com/realDonaldTrump/status/853945633903923200",2017-04-17 00:00:00
"the-media","has gotten even worse since the election","The Fake Media (not Real Media) has gotten even worse since the election. Every story is badly slanted. We have to hold them to the truth!","https://twitter.com/realDonaldTrump/status/853945633903923200",2017-04-17 00:00:00
"the-media","Every story is badly slanted","The Fake Media (not Real Media) has gotten even worse since the election. Every story is badly slanted. We have to hold them to the truth!","https://twitter.com/realDonaldTrump/status/853945633903923200",2017-04-17 00:00:00
"the-media","FAKE","Despite major outside money, FAKE media support and eleven Republican candidates, BIG ""R"" win with runoff in Georgia. Glad to be of help!","https://twitter.com/realDonaldTrump/status/854547423464759296",2017-04-19 00:00:00
"the-media","FAKE","New polls out today are very good considering that much of the media is FAKE and almost always negative. Would still beat Hillary in .....","https://twitter.com/realDonaldTrump/status/856233279841849344",2017-04-23 00:00:00
"the-media","almost always negative","New polls out today are very good considering that much of the media is FAKE and almost always negative. Would still beat Hillary in .....","https://twitter.com/realDonaldTrump/status/856233279841849344",2017-04-23 00:00:00
"the-media","fake","Don't let the fake media tell you that I have changed my position on the WALL. It will get built and help stop drugs, human trafficking etc.","https://twitter.com/realDonaldTrump/status/856849388026687492",2017-04-25 00:00:00
"the-media","FAKE","Mainstream (FAKE) media refuses to state our long list of achievements, including 28 legislative signings, strong borders &amp; great optimism!","https://twitter.com/realDonaldTrump/status/858375278686613504",2017-04-29 00:00:00
"the-media","refuses to state our long list of achievements","Mainstream (FAKE) media refuses to state our long list of achievements, including 28 legislative signings, strong borders &amp; great optimism!","https://twitter.com/realDonaldTrump/status/858375278686613504",2017-04-29 00:00:00
"the-media","Fake","The Fake News media is officially out of control. They will do or say anything in order to get attention - never been a time like this!","http://twitter.com/realDonaldTrump/status/860087334519414784",2017-05-04 00:00:00
"the-media","officially out of control","The Fake News media is officially out of control. They will do or say anything in order to get attention - never been a time like this!","http://twitter.com/realDonaldTrump/status/860087334519414784",2017-05-04 00:00:00
